event_id,event_start_date,event_end_date,occurrence_year,occurrence_month,end_year,end_month,event_year,event_month,event_quarter,year_month,loss_amount_10k_cny,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,bank_involved_code_raw,num_banks_involved,primary_bank_code,province_occurred,city_occurred,causal_factor,event_type,business_line,event_duration_months,description
629,2005-12-01,2006-03-01,2005.0,12.0,2006.0,3.0,2005.0,12.0,4.0,2005-12,86.0,860000.0,0.0,860000.0,13.664688831019712,Medium,0,,0,,Liaoning,Shenyang,External event,External fraud,Payment and settlement,3.0,"Operational risk event: External fraud caused by External event in Payment and settlement located in Liaoning, Shenyang."
630,2006-04-01,2006-06-01,2006.0,4.0,2006.0,6.0,2006.0,4.0,2.0,2006-04,600.0,6000000.0,0.0,6000000.0,15.607270193858982,High,0,,0,,Heilongjiang,Harbin,External event,External fraud,Payment and settlement,2.0,"Operational risk event: External fraud caused by External event in Payment and settlement located in Heilongjiang, Harbin."
631,2006-02-01,2006-02-01,2006.0,2.0,2006.0,2.0,2006.0,2.0,1.0,2006-02,1900.0,19000000.0,0.0,19000000.0,16.759949589762293,Critical,1,,0,,Hunan,Changsha,People,Internal fraud,Payment and settlement,0.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Hunan, Changsha."
632,2006-10-01,2006-11-01,2006.0,10.0,2006.0,11.0,2006.0,10.0,4.0,2006-10,2000.0,20000000.0,0.0,20000000.0,16.811242881518265,Critical,1,,0,,Hunan,Changsha,People,Internal fraud,Payment and settlement,1.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Hunan, Changsha."
633,,2006-10-01,2003.0,,2006.0,10.0,,,,NaT,11300.0,113000000.0,0.0,113000000.0,18.542898385526172,Critical,1,,0,,Shanxi,Taiyuan,People,Internal fraud,Payment and settlement,,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Shanxi, Taiyuan."
634,2006-09-01,2007-02-01,2006.0,9.0,2007.0,2.0,2006.0,9.0,3.0,2006-09,2200.0,22000000.0,0.0,22000000.0,16.906553056777135,Critical,1,,0,,Shandong,,People,Internal fraud,Payment and settlement,5.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Shandong, Unknown city."
635,,2006-05-01,2004.0,,2006.0,5.0,,,,NaT,515.272,5152720.000000001,0.0,5152720.000000001,15.455035482627022,High,0,,0,,Fujian,Quanzhou,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Fujian, Quanzhou."
636,2005-07-01,2006-04-01,2005.0,7.0,2006.0,4.0,2005.0,7.0,3.0,2005-07,168.0,1680000.0,0.0,1680000.0,14.33430494661736,High,0,,0,,Liaoning,Shenyang,People,Internal fraud,Agency services,9.0,"Operational risk event: Internal fraud caused by People in Agency services located in Liaoning, Shenyang."
637,2002-11-01,2003-07-01,2002.0,11.0,2003.0,7.0,2002.0,11.0,4.0,2002-11,1700.0,17000000.0,0.0,17000000.0,16.648723960844016,Critical,1,,0,,Heilongjiang,Harbin,People,Internal fraud,No business line,8.0,"Operational risk event: Internal fraud caused by People in No business line located in Heilongjiang, Harbin."
638,,,2006.0,,2006.0,,,,,NaT,9.4,94000.0,0.0,94000.0,11.451060699493427,Low,0,,0,,Shandong,Laiwu,People,"Execution, delivery & process management",Agency services,,"Operational risk event: Execution, delivery & process management caused by People in Agency services located in Shandong, Laiwu."
639,2006-01-01,2006-03-01,2006.0,1.0,2006.0,3.0,2006.0,1.0,1.0,2006-01,10.0,100000.0,0.0,100000.0,11.51293546492023,Medium,0,,0,,Shandong,Rizhao,People,"Execution, delivery & process management",Agency services,2.0,"Operational risk event: Execution, delivery & process management caused by People in Agency services located in Shandong, Rizhao."
640,,,2004.0,,2006.0,,,,,NaT,50000.0,500000000.0,0.0,500000000.0,20.030118658386467,Critical,1,59,1,59,Shandong,Yantai,People,Internal fraud,Commercial banking,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shandong, Yantai."
641,2004-04-01,2006-10-01,2004.0,4.0,2006.0,10.0,2004.0,4.0,2.0,2004-04,1110.0,11100000.0,0.0,11100000.0,16.22245575637265,Critical,1,,0,,Zhejiang,Taizhou,People,Internal fraud,Payment and settlement,30.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Zhejiang, Taizhou."
642,2006-07-01,2006-10-01,2006.0,7.0,2006.0,10.0,2006.0,7.0,3.0,2006-07,3.0,30000.0,0.0,30000.0,10.308985993422082,Low,0,153,1,153,Shaanxi,Xi'an,People,Internal fraud,Retail banking,3.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shaanxi, Xi'an."
643,2005-12-01,2006-01-01,2005.0,12.0,2006.0,1.0,2005.0,12.0,4.0,2005-12,42.96,429600.0,0.0,429600.0,12.970612149920823,Medium,0,153,1,153,Chongqing,Chongqing,People,Internal fraud,Retail banking,1.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Chongqing, Chongqing."
644,2001-01-01,2006-04-01,2001.0,1.0,2006.0,4.0,2001.0,1.0,1.0,2001-01,670.0,6700000.0,0.0,6700000.0,15.717618233614914,High,0,153,1,153,Henan,Zhengzhou,People,Internal fraud,No business line,63.0,"Operational risk event: Internal fraud caused by People in No business line located in Henan, Zhengzhou."
645,2005-04-01,2006-09-01,2005.0,4.0,2006.0,9.0,2005.0,4.0,2.0,2005-04,4200.0,42000000.0,0.0,42000000.0,17.553180200057167,Critical,1,153,1,153,Shanxi,Linfen,People,Internal fraud,Retail banking,17.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shanxi, Linfen."
646,,2006-02-01,2004.0,,2006.0,2.0,,,,NaT,19000.0,190000000.0,0.0,190000000.0,19.06253463538792,Critical,1,153,1,153,Shanxi,Yuncheng,People,Internal fraud,Commercial banking,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanxi, Yuncheng."
647,2002-01-01,2005-12-01,2002.0,1.0,2005.0,12.0,2002.0,1.0,1.0,2002-01,560.0,5600000.0,0.0,5600000.0,15.53827733427679,High,0,153,1,153,Heilongjiang,Suihua,People,Internal fraud,Retail banking,47.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Heilongjiang, Suihua."
648,,,2004.0,,2006.0,,,,,NaT,320.0,3200000.0,0.0,3200000.0,14.978661680269907,High,0,153,1,153,Hubei,Wuhan,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Wuhan."
649,,2008-08-01,1998.0,,2008.0,8.0,,,,NaT,2200.0,22000000.0,0.0,22000000.0,16.906553056777135,Critical,1,153,1,153,Heilongjiang,Shuangyashan,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Heilongjiang, Shuangyashan."
650,1999-03-01,2002-02-01,1999.0,3.0,2002.0,2.0,1999.0,3.0,1.0,1999-03,600.0,6000000.0,0.0,6000000.0,15.607270193858982,High,0,153,1,153,Heilongjiang,Harbin,People,Internal fraud,No business line,35.0,"Operational risk event: Internal fraud caused by People in No business line located in Heilongjiang, Harbin."
651,,2006-10-01,2003.0,,2006.0,10.0,,,,NaT,980.0,9800000.0,0.0,9800000.0,16.097893045681612,High,0,153,1,153,Heilongjiang,Heihe,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Heilongjiang, Heihe."
652,,2006-12-01,2004.0,,2006.0,12.0,,,,NaT,15725.0,157250000.0,0.0,157250000.0,18.873347459904124,Critical,1,153,1,153,Hebei,Baoding,People,Internal fraud,Commercial banking,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hebei, Baoding."
653,2006-06-01,2006-12-01,2006.0,6.0,2006.0,12.0,2006.0,6.0,2.0,2006-06,91.0,910000.0,0.0,910000.0,13.721200977393528,Medium,0,153,1,153,Hunan,Chenzhou,People,"Execution, delivery & process management",Retail banking,6.0,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Hunan, Chenzhou."
654,,,2002.0,,2006.0,,,,,NaT,179.52,1795200.0,0.0,1795200.0,14.400627551351358,High,0,153,1,153,Henan,,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Unknown city."
655,2000-04-01,2006-05-01,2000.0,4.0,2006.0,5.0,2000.0,4.0,2.0,2000-04,12000.0,120000000.0,0.0,120000000.0,18.603002309079653,Critical,1,153,1,153,Guangdong,Foshan,People,Internal fraud,Retail banking,73.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Foshan."
656,2005-12-01,2006-05-01,2005.0,12.0,2006.0,5.0,2005.0,12.0,4.0,2005-12,20800.0,208000000.0,0.0,208000000.0,19.153048642473284,Critical,1,1,1,1,Guangxi,,People,Internal fraud,Commercial banking,5.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangxi, Unknown city."
657,,2006-12-01,2002.0,,2006.0,12.0,,,,NaT,300000.0,3000000000.0,0.0,3000000000.0,21.821878125947855,Critical,1,1,1,1,Henan,,People,Internal fraud,Commercial banking,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Henan, Unknown city."
658,,2006-10-01,1993.0,,2006.0,10.0,,,,NaT,300.0,3000000.0,0.0,3000000.0,14.914123179965662,High,0,,0,,Hubei,Jingmen,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Jingmen."
659,2006-06-01,2006-06-01,2006.0,6.0,2006.0,6.0,2006.0,6.0,2.0,2006-06,3.0,30000.0,0.0,30000.0,10.308985993422082,Low,0,153,1,153,Hunan,Yongzhou,People,"Execution, delivery & process management",Retail banking,0.0,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Hunan, Yongzhou."
660,,,2006.0,,2006.0,,,,,NaT,50.0,500000.0,0.0,500000.0,13.122365377402328,Medium,0,,0,,Tianjin,Tianjin,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Tianjin, Tianjin."
661,,,2006.0,,2011.0,,,,,NaT,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,153,1,153,Shandong,Binzhou,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Binzhou."
662,2001-12-01,2006-03-01,2001.0,12.0,2006.0,3.0,2001.0,12.0,4.0,2001-12,1809.0,18090000.0,0.0,18090000.0,16.710869912650637,Critical,1,4,1,4,Shandong,Heze,People,Internal fraud,Retail banking,51.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Heze."
663,,2010-01-01,2006.0,,2010.0,1.0,,,,NaT,767.0,7670000.0,0.0,7670000.0,15.852827303721527,High,0,153,1,153,Henan,Zhumadian,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Zhumadian."
664,2006-11-01,2006-11-01,2006.0,11.0,2006.0,11.0,2006.0,11.0,4.0,2006-11,20.0,200000.0,0.0,200000.0,12.206077645517674,Medium,0,,0,,Liaoning,Dalian,People,Internal fraud,Retail banking,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Liaoning, Dalian."
665,2006-06-01,2006-09-01,2006.0,6.0,2006.0,9.0,2006.0,6.0,2.0,2006-06,90.0274,900274.0,0.0,900274.0,13.710455551189412,Medium,0,,0,,Hubei,Huangshi,People,Internal fraud,Retail banking,3.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Huangshi."
666,2006-07-01,2006-08-01,2006.0,7.0,2006.0,8.0,2006.0,7.0,3.0,2006-07,60000.0,600000000.0,0.0,600000000.0,20.21244021484709,Critical,1,,0,,Shandong,Jinan,People,Internal fraud,Payment and settlement,1.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Shandong, Jinan."
667,2006-03-01,2006-04-01,2006.0,3.0,2006.0,4.0,2006.0,3.0,1.0,2006-03,331.0,3310000.0,0.0,3310000.0,15.012459049468003,High,0,153,1,153,Hubei,Wuhan,People,Internal fraud,Retail banking,1.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Wuhan."
668,,2006-08-01,2003.0,,2006.0,8.0,,,,NaT,179665.0,1796650000.0,0.0,1796650000.0,21.309189657274924,Critical,1,9,1,9,Guangdong,Foshan,People,Internal fraud,Commercial banking,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangdong, Foshan."
669,2004-11-01,2006-11-01,2004.0,11.0,2006.0,11.0,2004.0,11.0,4.0,2004-11,1557.0,15570000.0,0.0,15570000.0,16.560856608036254,Critical,1,5,1,5,Guangdong,Guangzhou,People,Internal fraud,Payment and settlement,24.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Guangdong, Guangzhou."
670,,2006-11-01,2004.0,,2006.0,11.0,,,,NaT,268.9,2689000.0,0.0,2689000.0,14.804680307136392,High,0,153,1,153,Chongqing,Chongqing,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Chongqing, Chongqing."
671,2005-10-01,2006-02-01,2005.0,10.0,2006.0,2.0,2005.0,10.0,4.0,2005-10,13990.0,139900000.0,0.0,139900000.0,18.756438446783672,Critical,1,10,1,10,Shanghai,Shanghai,People,Internal fraud,Commercial banking,4.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai, Shanghai."
672,2006-09-01,2006-09-01,2006.0,9.0,2006.0,9.0,2006.0,9.0,3.0,2006-09,88.0,880000.0,0.0,880000.0,13.68767832281738,Medium,0,,0,,Shanghai,Shanghai,People,"Execution, delivery & process management",Retail banking,0.0,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Shanghai, Shanghai."
673,2006-10-01,2006-10-01,2006.0,10.0,2006.0,10.0,2006.0,10.0,4.0,2006-10,4.4,44000.0,0.0,44000.0,10.691967639914864,Low,0,8,1,8,Jiangxi,Nanchang,People,Internal fraud,Retail banking,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangxi, Nanchang."
674,2006-11-01,2006-11-01,2006.0,11.0,2006.0,11.0,2006.0,11.0,4.0,2006-11,260.0,2600000.0,0.0,2600000.0,14.77102238760702,High,0,6,1,6,Hubei,Xiangyang,People,Internal fraud,No business line,0.0,"Operational risk event: Internal fraud caused by People in No business line located in Hubei, Xiangyang."
675,,2006-03-01,1998.0,,2006.0,3.0,,,,NaT,240.63,2406300.0,0.0,2406300.0,14.69360127159882,High,0,5,1,5,Henan,Shangqiu,People,Internal fraud,Retail banking,,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Shangqiu."
676,2001-05-01,2006-05-01,2001.0,5.0,2006.0,5.0,2001.0,5.0,2.0,2001-05,155.5537,1555537.0,0.0,1555537.0,14.257332024465343,High,0,5,1,5,Hunan,Changsha,People,Internal fraud,Payment and settlement,60.0,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Hunan, Changsha."
677,2004-04-01,2005-03-01,2004.0,4.0,2005.0,3.0,2004.0,4.0,2.0,2004-04,11020.0,110200000.0,0.0,110200000.0,18.5178074637575,Critical,1,51,1,51,Shanghai,Shanghai,People,Internal fraud,No business line,11.0,"Operational risk event: Internal fraud caused by People in No business line located in Shanghai, Shanghai."
678,2006-10-01,2006-10-01,2006.0,10.0,2006.0,10.0,2006.0,10.0,4.0,2006-10,10.0,100000.0,0.0,100000.0,11.51293546492023,Medium,0,,0,,Shaanxi,Xi'an,People,"Execution, delivery & process management",Commercial banking,0.0,"Operational risk event: Execution, delivery & process management caused by People in Commercial banking located in Shaanxi, Xi'an."
679,2003-01-01,2004-06-01,2003.0,1.0,2004.0,6.0,2003.0,1.0,1.0,2003-01,15186.0,151860000.0,0.0,151860000.0,18.838469608334375,Critical,1,"7,10,11",3,7,Beijing,,People,Internal fraud,Commercial banking,17.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Beijing, Unknown city."
680,2006-02-01,,2006.0,2.0,2006.0,,2006.0,2.0,1.0,2006-02,5670.0,56700000.0,0.0,56700000.0,17.853284786334665,Critical,1,14,1,14,Shandong,Jinan,People,Internal fraud,No business line,,"Operational risk event: Internal fraud caused by People in No business line located in Shandong, Jinan."
681,2006-07-01,2006-07-01,2006.0,7.0,2006.0,7.0,2006.0,7.0,3.0,2006-07,774.0,7740000.0,0.0,7740000.0,15.861912374764868,High,0,,0,,Zhejiang,Hangzhou,People,"Execution, delivery & process management",Payment and settlement,0.0,"Operational risk event: Execution, delivery & process management caused by People in Payment and settlement located in Zhejiang, Hangzhou."
682,,,2003.0,,,,,,,NaT,7740.0,77400000.0,0.0,77400000.0,18.164497351479852,Critical,1,5,1,5,Anhui,Lu'an,People,Internal fraud,Commercial banking,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Anhui, Lu'an."
683,2004-12-01,2005-01-01,2004.0,12.0,2005.0,1.0,2004.0,12.0,4.0,2004-12,14610.0,146100000.0,0.0,146100000.0,18.799801883565554,Critical,1,6,1,6,Henan,Zhoukou,People,Internal fraud,Commercial banking,1.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Henan, Zhoukou."
